"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Wed Nov 29 03:02:46 +0000 2023","1729697382403571727","Tiket Yoasobi murah banget ya Lord.... Untung jauh.","0","1","0","0","in","1466632371759763456","1729697382403571727","alsorynbee","https://twitter.com/alsorynbee/status/1729697382403571727","",""
"Wed Nov 29 08:43:43 +0000 2023","1729783185536376992","Yoasobi murah bgt yaa😭 jadi pingin","0","1","0","0","in","950434446427090944","1729783185536376992","mostlyk93","https://twitter.com/mostlyk93/status/1729783185536376992","",""
"Wed Nov 29 04:35:18 +0000 2023","1729720665698144505","anjir tp bener loh gw kmrn liat yoasobi kek ko murah bgt bjirr beda sm idol kpop yg mahal bgt itu 😭😭","0","1","0","0","in","914352630838824960","1729720665698144505","insyekurity","https://twitter.com/insyekurity/status/1729720665698144505","","ina"
"Wed Nov 29 05:42:01 +0000 2023","1729737456084287760","liat harga tix yoasobi murah bgt 😭","0","0","0","0","in","1131060851023130624","1729737456084287760","notsonaia","https://twitter.com/notsonaia/status/1729737456084287760","",""
"Wed Nov 29 03:31:09 +0000 2023","1729704523738792295","TIKET YOASOBI MURAH JIR ANJIR FAK KENAPA BELUM GAWE GUAAAA😭😭😭😭😭😭😭","0","1","0","0","in","781952065","1729704523738792295","helmyibo","https://twitter.com/helmyibo/status/1729704523738792295","","lg skripsian sampai tipes(sst)"
"Sat Nov 25 01:25:35 +0000 2023","1728223372432318545","Open Rent iPhone 13 Pro 256gb                Event : Yoasobi live in Jakarta  16 januari 2023✅ 💸fee by dm  Murah  no deposit  t&amp;c dm/wa di bio (via dm twitter ada limit)    tag : wts wtr sewa want to rent iphone 13 pro 256 gb https://t.co/FasMgUePM4","0","0","0","0","in","2410394070","1728223372432318545","honeeeys_","https://twitter.com/honeeeys_/status/1728223372432318545","https://pbs.twimg.com/media/F_vh_6CbEAAkVdG.jpg","Depok, Jawa Barat"
"Tue Nov 28 13:03:10 +0000 2023","1729486090556543202","anjir  untuk sekelas yoasobi ini terbilang murah bgt coyy dan gua mau bgt tp tgl segitu pasti gua lagi ujian","0","0","0","0","in","1435155589861052417","1729486090556543202","jwinolx","https://twitter.com/jwinolx/status/1729486090556543202","","multistan"
"Tue Nov 28 13:32:36 +0000 2023","1729493496275599762","KOK MURAH SIH YOASOBI jd pengen","0","1","0","0","in","396088613","1729493496275599762","softdragontofu","https://twitter.com/softdragontofu/status/1729493496275599762","","ID"
"Tue Nov 28 14:24:02 +0000 2023","1729506438077165874","Tiket yoasobi jkt murah dongg  kapan tiket kpop bisa kyk gitu😭","0","0","0","0","in","1498697933608603648","1729506438077165874","mingyuver","https://twitter.com/mingyuver/status/1729506438077165874","",""
"Wed Nov 29 04:44:09 +0000 2023","1729722896602341623","gue mau nangis aja liat harga tiket yoasobi di bawah 2jt tiket paling mahalnya  klo konser kpop… waduuuh harga segitu section paling mahal","0","1","0","0","in","717613737247571970","1729722107645317376","kyungsoo_dohh","https://twitter.com/kyungsoo_dohh/status/1729722896602341623","","budak company soosoo"
"Thu Nov 30 06:35:26 +0000 2023","1730113290087641179","Tiket konser ive masih available  tapi mahal busyet. Mending nonton ive atau nunggu yoasobi","0","2","0","0","in","1576635923605094401","1730113290087641179","laterolaterall","https://twitter.com/laterolaterall/status/1730113290087641179","",""
"Tue Nov 28 13:41:02 +0000 2023","1729495618442481932","tiket yoasobi untungnya murah sisa duit kan bisa buat beli merch 👍","0","0","0","0","in","580901894","1729495618442481932","al_avacadoo","https://twitter.com/al_avacadoo/status/1729495618442481932","",""
"Tue Nov 28 20:52:54 +0000 2023","1729604300270125546","yaAllah kirain tiket yoasobi bakalan mahal...TERNYATA😭 mana di istora mah dmn aja juga keliatan deh itu🥲 yaAllah knp aku bokek😔 https://t.co/ncdi9QXWTU","0","0","0","0","in","1398960926045347840","1729604300270125546","bbokiechan","https://twitter.com/bbokiechan/status/1729604300270125546","https://pbs.twimg.com/media/GADJ8YwaUAAXtHk.jpg","Stay st. | ♡221112 221113♡"
"Tue Nov 28 14:10:43 +0000 2023","1729503089864872271","kebiasa ngeliat tiket kpop pas liat yoasobi MURAH BGT","0","0","0","0","in","523838036","1729503089864872271","kimetshu","https://twitter.com/kimetshu/status/1729503089864872271","","i mark s'um w/ like."
"Wed Nov 29 04:06:01 +0000 2023","1729713297526567079","Bjir tiket yoasobi murah bgt tapi mana mungkin gw boleh (gada duitnya juga sih skrg)","0","0","0","0","in","1705165003937247232","1729713297526567079","ccherrlie","https://twitter.com/ccherrlie/status/1729713297526567079","",""
"Wed Nov 29 06:48:21 +0000 2023","1729754149678354884","AHAHAHAHAHAH BENER LAGI. Semalem kejadian pula pas manasin mas pacar suruh nonton yoasobi karena gile tiketnya murah banget wkwk. Padahal mah segitu tetep aja jutaan wkwk.","0","0","0","0","in","1280218507246854147","1729754149678354884","dikacanginjyani","https://twitter.com/dikacanginjyani/status/1729754149678354884","",""
"Tue Nov 28 13:04:06 +0000 2023","1729486321763451272","Bucet dah gak nyangka lebih murah daripada konser kpop wkwk padahal YOASOBI terbilang  terkenal loh","0","0","0","0","in","432699375","1729486321763451272","andimegame","https://twitter.com/andimegame/status/1729486321763451272","","IZ"
"Wed Nov 29 03:26:33 +0000 2023","1729703367193112934","Asli kemaren pas liat pricelist yoasobi langsung reflek "ANJIR MURAH BANGET"","0","0","0","0","in","60809358","1729703367193112934","mingyubit","https://twitter.com/mingyubit/status/1729703367193112934","","💎"
"Tue Nov 28 13:38:12 +0000 2023","1729494907067482460","Murah bener tiket yoasobi 😭","0","0","0","0","in","756629491","1729494907067482460","rizkii_FR","https://twitter.com/rizkii_FR/status/1729494907067482460","",""
"Wed Nov 29 16:43:57 +0000 2023","1729904036604973149","wkwk iya anjir pas liat yoasobi gue kaget ko murah 😂","0","0","0","0","in","432362559","1729904036604973149","taenkyuu","https://twitter.com/taenkyuu/status/1729904036604973149","",""
"Tue Nov 28 13:55:57 +0000 2023","1729499372801630604","mau ngepoin post terbarunya Johnny malah disuguhi seatplan YOASOBI HSKAJDKAKSSHAK MENANGOS. mana selang 4 hari doany dari The Unity. makin menangos 😭😭😭😭 cuti seminggu bisa ga ya huhuhu murah sekali harga tiketnya huhuhuhu. https://t.co/0F4Qr1N9p5","0","1","0","0","in","1497187542201819136","1729499372801630604","illichitheart","https://twitter.com/illichitheart/status/1729499372801630604","https://pbs.twimg.com/media/GABqg5yakAEi9mn.jpg",""
"Wed Nov 29 03:49:48 +0000 2023","1729709215533457685","tiketnya yoasobi murah baget anjrittttr","0","0","0","0","in","1673152229753376768","1729709215533457685","catofication","https://twitter.com/catofication/status/1729709215533457685","",""
"Tue Nov 28 13:38:44 +0000 2023","1729495039292907991","MURAH BGT ANJIR.. tapi jarang dengerin yoasobi yoasobi ini","0","0","0","0","in","1655166646917677056","1729495039292907991","demonsmow","https://twitter.com/demonsmow/status/1729495039292907991","","IDN/EN"
"Wed Nov 29 11:00:04 +0000 2023","1729817496696258560","ASLI WOY! Makannya pas liat plnya yoasobi kok murah banget  ternyata konser kpop yg kemahalan 🥲","0","0","0","0","in","491229439","1729817496696258560","heyitswz","https://twitter.com/heyitswz/status/1729817496696258560","",""
"Tue Nov 28 12:48:48 +0000 2023","1729482471555965248","-star guys seatplan yoasobi nih harganya lumayan murah 🥹🥹 sapa yg mau nontonnn???? https://t.co/o0E7OtZkmi","262","101","16","189","in","1210342758029807616","1729482471555965248","starfess","https://twitter.com/starfess/status/1729482471555965248","https://pbs.twimg.com/media/GABbJDeaMAArAxV.jpg","RULES DI LINK"
"Wed Nov 29 07:40:03 +0000 2023","1729767163513180233","Wah ternyata lebih murah harga tiket konser Yoasobi di korea dibanding Jakarta    1 45 jt (KRW 121 000) sydag termasuk pajak dan seating bebas.   Padahal UMR Seoul 24 juta sebulan😭 https://t.co/ns5REDzYER","51","28","164","525","in","1270376404551524353","1729767163513180233","anggapph2","https://twitter.com/anggapph2/status/1729767163513180233","https://pbs.twimg.com/media/GAFbVzBbQAAnRRU.png","Tuan/His Excellency"
"Tue Nov 28 13:38:15 +0000 2023","1729494918459256936","warga +62 keseringan lihat pricelist konser bernominal UMR sampai tiket yoasobi 1-2 juta auto bilang "MURAH BANGET"","1107","75","2146","6908","in","43897705","1729494918459256936","jilansy","https://twitter.com/jilansy/status/1729494918459256936","","Lang:🇮🇩🇬🇧🇯🇵 Topic:📚🎬☕️"
"Tue Nov 28 12:51:45 +0000 2023","1729483216208461957","HAHH YOASOBI MURAH WKWKW https://t.co/rrdrl1o2ux","4","14","0","0","in","834757717109592065","1729483216208461957","jingriu","https://twitter.com/jingriu/status/1729483216208461957","https://pbs.twimg.com/media/GABb0Boa0AE-was.jpg","DO NOT FOLLOW FIRST 21+ / Dif "
"Tue Nov 28 13:50:03 +0000 2023","1729497887367741494","yoasobi KOK MURAH","0","4","0","0","in","1284418217989910528","1729497887367741494","melozicam","https://twitter.com/melozicam/status/1729497887367741494","",""
"Tue Nov 28 12:07:05 +0000 2023","1729471976249676191","FAKLAHHHH TIKET YOASOBI MURAH BANGET 😭 https://t.co/ndZewpqtvh","0","2","0","0","in","215162965","1729471976249676191","foresyadow","https://twitter.com/foresyadow/status/1729471976249676191","https://pbs.twimg.com/media/GABRmNGbUAAbDYI.jpg","🇮🇩 | a bit selective!"
"Tue Nov 28 12:29:21 +0000 2023","1729477577272877169","TIKET YOASOBI MURAH AMAY??????","0","2","0","0","in","1329376641001213953","1729477577272877169","tincggi","https://twitter.com/tincggi/status/1729477577272877169","",""
"Sun Nov 26 05:03:01 +0000 2023","1728640478655152386","Dijual murah gentong bernyawa buat modal nonton konser yoasobi  750jt deal nego tipis bonus bapaknya https://t.co/k80geXzWi6","0","4","0","71","in","1684874639095504896","1728640478655152386","ikikemul","https://twitter.com/ikikemul/status/1728640478655152386","https://pbs.twimg.com/media/F_1dWntasAA3Cti.jpg",""
"Tue Nov 28 13:18:33 +0000 2023","1729489958459834797","TIKET YOASOBI FESTNYA KOK MURAH HEE?!?! 😭😭","0","2","0","1","in","1176437339242950657","1729489958459834797","Supervoid_","https://twitter.com/Supervoid_/status/1729489958459834797","","［ olympus ］"
"Wed Nov 29 04:37:44 +0000 2023","1729721280193056801","pl yoasobi murah juga ya 🥲","0","2","0","0","in","1235722780500307968","1729721280193056801","kaashisme","https://twitter.com/kaashisme/status/1729721280193056801","","she/her"
"Mon Nov 27 14:41:27 +0000 2023","1729148435734139203","Feeling aku YOASOBI tiketnya mahal 🙂","0","4","0","0","in","62780040","1729148435734139203","ansaudi","https://twitter.com/ansaudi/status/1729148435734139203","","+62"
"Tue Nov 28 13:35:18 +0000 2023","1729494174381326537","ANYING TIKET YOASOBI MURAH BANGET 😭","0","2","0","0","in","1513534505285750791","1729494174381326537","L0IDF0RGER","https://twitter.com/L0IDF0RGER/status/1729494174381326537","","He/My | ♊ bitches— 20+ 🇮🇩"
"Tue Nov 28 15:44:30 +0000 2023","1729526689854890395","puji tuhan yoasobi ga mahal","0","2","0","0","in","276926949","1729526689854890395","redyyder","https://twitter.com/redyyder/status/1729526689854890395","","Jakarta Capital Region, Indone"
"Tue Nov 28 15:17:58 +0000 2023","1729520012245999829","Banyak yg bilang tiket konser Yoasobi di Istora terbilang murah berarti orang yg penghasilan di atas rata2 orang Indonesia yg jadi wibu sekarang udah lumayan banyak ya?  Kenapa gw bukan salah satunya? 😭 https://t.co/TWIOhe8WuP","0","2","0","2","in","1081815945939546113","1729520012245999829","astroharis","https://twitter.com/astroharis/status/1729520012245999829","https://pbs.twimg.com/media/GAB9RulaMAAQx4B.jpg","Tobetsu-cho, Hokkaidō"
"Tue Nov 28 13:46:02 +0000 2023","1729496877639594172","nonton yoasobi di jepang langsung aja lebih murah 🤣","0","2","3","5","in","116441804","1729496877639594172","hazumidayo","https://twitter.com/hazumidayo/status/1729496877639594172","","Kanazawa-shi, Ishikawa"
"Wed Nov 29 06:19:09 +0000 2023","1729746803610792285","YOASOBI MURAH BGT INIMAH😭 TOLONG BANTU AKU WAR TICKET WKWK","0","3","0","0","in","1204397808314281984","1729746803610792285","anchornim_","https://twitter.com/anchornim_/status/1729746803610792285","",""
"Wed Nov 29 08:50:35 +0000 2023","1729784910552981828","Weh tiket yoasobi tu beneran kh?😭 murah banget😭😭 maw nonton😭😭😭","0","2","0","0","in","1582661338291400705","1729784910552981828","njskyaegi","https://twitter.com/njskyaegi/status/1729784910552981828","",""
"Wed Nov 29 07:47:13 +0000 2023","1729768965964959949","Yoasobi di Istora sumpah ini murah banget ketimbang konser Korea sih. Warnya pasti bersama para wibu https://t.co/bJW8RFeGCe","0","2","0","0","in","134371324","1729768965964959949","NachosMoving","https://twitter.com/NachosMoving/status/1729768965964959949","https://pbs.twimg.com/media/GAFftP1aQAAlipF.jpg",""
"Wed Nov 29 05:42:51 +0000 2023","1729737668076986429","yoasobi murah bgt bjir aku ingin sekali😭","0","2","0","0","in","807821623457816576","1729737668076986429","qkrtn_","https://twitter.com/qkrtn_/status/1729737668076986429","","main: 레드벨벳💚 | 🏹🎏•⛩️"
"Tue Nov 28 12:06:36 +0000 2023","1729471851485945981","ADUH YOASOBI PALING MURAH 1.3 BAJINGANN","0","2","0","1","in","1116336985902174208","1729471851485945981","parkinguyvalet","https://twitter.com/parkinguyvalet/status/1729471851485945981","","Wakanda"
"Wed Nov 29 05:37:00 +0000 2023","1729736194253074713","itu tiket yoasobi murah bgt anjing tp terhalang flight pp🥲","0","1","0","0","in","579560129","1729736194253074713","acciolemon","https://twitter.com/acciolemon/status/1729736194253074713","","ca - 20+ mdni"
"Tue Nov 28 13:42:05 +0000 2023","1729495883736289360","@JPFBASE IHHH MURAH BGT TAPI TICKETINGNYA BESOK JUMAT 😭😭😭  eh btw yg mau dibantuin war tiket yoasobi ada rekomendasi nih dm @getyourtixhere 🤟🏻  mereka ada tim warnya 🤩🤩","2","3","1","10","in","978337891196776449","1729484037134426120","moomininjunieee","https://twitter.com/moomininjunieee/status/1729495883736289360","",""
"Tue Nov 28 13:03:30 +0000 2023","1729486170512671175","Untuk sekelas sebesar yoasobi  jujur ini termasuk murah 😭✨️","0","3","0","0","in","202541924","1729486170512671175","kyusarin03","https://twitter.com/kyusarin03/status/1729486170512671175","","٩( ᐛ )و"
"Wed Nov 29 00:03:19 +0000 2023","1729652221468365283","bener T_____t makanya kaget pas liat tiket yoasobi coy murah banget","0","1","0","0","in","792713871530176512","1729652221468365283","danhegn","https://twitter.com/danhegn/status/1729652221468365283","","fub free idrc"
"Tue Nov 28 14:59:45 +0000 2023","1729515426747453854","Murah tetep aja ga mampu bjirr 😢🙏  Kapan ketemu Yoasobi rghhh😭","0","1","0","0","in","2819419075","1729515426747453854","phantomhvchild","https://twitter.com/phantomhvchild/status/1729515426747453854","","❗🔞 "
"Tue Nov 28 23:09:20 +0000 2023","1729638635744510064","Gak dulu GDA  konser yoasobi wl aku dr taun lalu jadi ini lebih prioritas (DAN MURAH)  Maap bin  chan  jisung  hyunee  inyo  piliks  mong  ayen  kita ketemu di world tour aja. Sehat-sehat ya anak2 ganteng nanti perform di GDA. 😭😭🍀 https://t.co/jxpM75Y2zU","0","1","0","0","in","1341931407434608640","1729638635744510064","seobahngch","https://twitter.com/seobahngch/status/1729638635744510064","https://pbs.twimg.com/media/GADpKzracAAIQ1e.jpg",""
"Tue Nov 28 16:29:38 +0000 2023","1729538048806080885","TIKET YOASOBI MURAH    dibanding artis kpop...... ya Allah........ tapi ttp mahal 2 juta tuh bjir.....","0","0","0","0","in","1290621561917943810","1729538048806080885","cidinakatelddkn","https://twitter.com/cidinakatelddkn/status/1729538048806080885","","she/her"
"Tue Nov 28 13:38:12 +0000 2023","1729494907067482460","Murah bener tiket yoasobi 😭","0","0","0","0","in","756629491","1729494907067482460","rizkii_FR","https://twitter.com/rizkii_FR/status/1729494907067482460","",""
"Tue Nov 28 12:54:23 +0000 2023","1729483877599809633","Yoasobi kl di jepang paling mahal 7800 yen sekitar 900rb  di indo jadi 1 8jt paling mahal  2x lipat. Eve kl di jp paling mahal 9500 yen sekitar 1 1jt berarti siapin aja duid 2jt(?)","0","1","0","1","in","1275072024725999617","1729483877599809633","oriasx","https://twitter.com/oriasx/status/1729483877599809633","","21↑ any pronouns"
"Tue Nov 28 23:16:56 +0000 2023","1729640548565242171","Ekspresiku pas liat pricelist tiket yoasobi : 😲😲😲😲  Murah banget anjir 😭 Inimah mahalan tiket pesawat dps-cgk bolak balik 😭","0","1","0","0","in","1525842601471275008","1729640548565242171","SeadKimNew","https://twitter.com/SeadKimNew/status/1729640548565242171","",""
"Tue Nov 28 13:33:08 +0000 2023","1729493628689805573","Mahal maknat tiket Yoasobi🤣🤣","0","0","0","0","in","467489962","1729493628689805573","radhiozil","https://twitter.com/radhiozil/status/1729493628689805573","","Johor"
"Tue Nov 28 15:04:29 +0000 2023","1729516617493893320","tiket yoasobi murah bet anjrit dibanding oor  mana dapet freebies pula tiket termahalnya😭","0","3","0","1","in","1641934748066127872","1729516617493893320","aerimiesse_","https://twitter.com/aerimiesse_/status/1729516617493893320","","Indonesia"
"Tue Nov 28 12:21:25 +0000 2023","1729475579932766541","WOOOYYY YOASOBI MURAH BANGEEETTTTTTT TIKETNYAAAA HELLOO OMG APAKAH AKU HARUS CAW????? TP ANJ THE ROSE TGL 18 NYA CUMA SELANG 2 HARI SI BANGKE 😭","0","2","0","3","in","1179261668427124736","1729475579932766541","seomitsuji","https://twitter.com/seomitsuji/status/1729475579932766541","","op | oorers"
"Wed Nov 29 02:37:04 +0000 2023","1729690911406260435","asli tp pas liat harga yoasobi gue ngebatin "murah cuk ini mah worth it" njir fak kata gue teh mending nonton yoasobi kalo gitu wkwk https://t.co/hgWL1EbMK5","0","1","0","0","in","272834898","1729690911406260435","heyminwon","https://twitter.com/heyminwon/status/1729690911406260435","","RPS #민원 carat'17"
"Tue Nov 28 13:23:53 +0000 2023","1729491301203374331","Aku kalau gak dapat tiket ilichil. Mau nonton Yoasobi aja dah murah 🥹","0","4","0","0","in","206541033","1729491301203374331","Depruttt","https://twitter.com/Depruttt/status/1729491301203374331","",""
"Wed Nov 29 07:41:33 +0000 2023","1729767541067670001","eh gue baru tau yoasobi mau ke indo?😭😭😭 dan ini itungannya murah engga sih buat yoasobi?","0","1","0","0","in","1061522902338531329","1729767541067670001","geeonyeob","https://twitter.com/geeonyeob/status/1729767541067670001","","ㅤ💭0:01 ❍───── 4:28 : ᥱі𝗍ᥲ '"
"Wed Nov 29 02:49:34 +0000 2023","1729694057423610065","Ngga panik gda soalnya ga bakal nonton mahal banget aku lebih panik yoasobi","0","0","0","0","in","1683476125240967170","1729694057423610065","mweonji","https://twitter.com/mweonji/status/1729694057423610065","","24 // rants, svt, au reading"
"Thu Nov 30 14:19:06 +0000 2023","1730229972705362388","Kok murah dih anjir😭 iya loh yoasobi terkenal banget tiketnya gak sampe 2jt anjir promotor kpop kek tai semua emg","0","0","0","0","in","1509065106977538059","1730229972705362388","eloisepickles","https://twitter.com/eloisepickles/status/1730229972705362388","","🩷💎💙 "
"Tue Nov 28 13:40:48 +0000 2023","1729495560754016490","tiketnya yoasobi murah anj 😭😭😭😭😭😭😭😭","0","1","0","0","in","1715021651249905665","1729495560754016490","ziohgnus","https://twitter.com/ziohgnus/status/1729495560754016490","","byf read carrd"
"Tue Nov 28 15:48:37 +0000 2023","1729527725810229588","Yoasobi Malay murah lagi  beli ga ya","0","2","0","0","in","495740778","1729527725810229588","bagasetyo","https://twitter.com/bagasetyo/status/1729527725810229588","","Batam"
"Sun Nov 26 00:39:54 +0000 2023","1728574263563825292","Thanks trakteernya semoga puas 🙏 Sgtu aja leak nya konten full bisa beli langsung ke orangnya   mahal bjirr :v  Link https://t.co/7GrF54RpZy  Donate/req https://t.co/WPI4mpFU0v  FIFA Kelas 12 PSSI Nanami Firli Krystal Gemoy Cinta Laura YOASOBI bambam Mendung Liverpool #Mydemon https://t.co/6xJSnpeqDi","0","0","7","23","in","1699302320461504512","1728574263563825292","arielgamtenk","https://twitter.com/arielgamtenk/status/1728574263563825292","https://pbs.twimg.com/media/F_0hIQWakAAL9G9.jpg","New Jersey, USA"
"Tue Nov 28 16:21:48 +0000 2023","1729536077986460022","mahal bgtsih tiket yoasobi 🥲🥲🥲🥲","0","1","0","0","in","1450976934515523584","1729536077986460022","trik0i","https://twitter.com/trik0i/status/1729536077986460022","",""
"Tue Nov 28 12:31:20 +0000 2023","1729478076780990632","Gas gak sih ini yoasobi murah tiket kapan jual","0","1","0","0","in","587323149","1729478076780990632","ddumptra5h","https://twitter.com/ddumptra5h/status/1729478076780990632","","indonesia"
"Tue Nov 28 16:38:03 +0000 2023","1729540165348266129","YOASOBI MURAH BGT ANJEEERR AAAA","0","1","0","0","in","1051514658903941120","1729540165348266129","Asnodthiver","https://twitter.com/Asnodthiver/status/1729540165348266129","",""
"Wed Nov 29 01:34:48 +0000 2023","1729675241897484293","gmn yak yoasobi plg murah 1.25 cok lgsg abis lah duit w itu","0","2","0","0","in","1482933833112891394","1729675241897484293","haerinnangor","https://twitter.com/haerinnangor/status/1729675241897484293","",""
"Wed Nov 29 02:53:16 +0000 2023","1729694991931297831","Yoasobi tiketnya murah gini","0","1","0","0","in","100663046","1729694991931297831","nadhtrium","https://twitter.com/nadhtrium/status/1729694991931297831","",""
"Tue Nov 28 12:06:00 +0000 2023","1729471702059687956","Tiket yoasobi murah anjir TAKUT","0","3","0","0","in","84604579","1729471702059687956","puripurisu","https://twitter.com/puripurisu/status/1729471702059687956","","Jakarta"
"Wed Nov 29 02:17:42 +0000 2023","1729686038698680784","Tiket pesawat tuh kenapa mahal banget sih bangsat. Yakali tiket konser Yoasobi Festival 1 5jt  tiket pesawat Koe-Cgk-Koe 5jt. Klo PP masih 2jtan mah gw jabanin sumpah.","0","2","0","0","in","144218474","1729686038698680784","msneuvillette","https://twitter.com/msneuvillette/status/1729686038698680784","","Sesuai SK"
"Tue Nov 28 15:10:17 +0000 2023","1729518077459767486","/gen ask   tp tiket yoasobi tuh murah darimananya 😭 murah karena gap per masing2 catnya tipis ato gimana? gtw yh kantongku kantong pelajar kere","0","4","0","0","in","960469010142830592","1729518077459767486","baeniverze","https://twitter.com/baeniverze/status/1729518077459767486","","🖇️🌸 she/her　༉‧₊˚."
"Tue Nov 28 12:50:10 +0000 2023","1729482817023926590","kaget yoasobi tiketnya murah😭😭😭 MKSDNYA KEK UNDER 2 JT SMUA NANGIS","0","1","0","0","in","1188826014417223682","1729482817023926590","Putatieh","https://twitter.com/Putatieh/status/1729482817023926590","","Still Here"
"Mon Nov 27 04:10:14 +0000 2023","1728989583139033135","MAHAL NYA YA AULOH!  IVE OIII AKU NAK KOREK DUIT KAT MANA!!!???  CF LAGI  YOASOBI LAGI. https://t.co/XQmaf8RyWY","0","1","0","1","in","990044730326110208","1728989583139033135","gatto_nkmaco","https://twitter.com/gatto_nkmaco/status/1728989583139033135","https://pbs.twimg.com/tweet_video_thumb/F_6a24sbAAAurSv.jpg","Ampang, Wilayah Persekutuan Ku"
"Tue Nov 28 18:46:20 +0000 2023","1729572448079646941","Harga konser yoasobi kok murah gini hadeuu","0","1","0","0","in","2987852125","1729572448079646941","bimovz","https://twitter.com/bimovz/status/1729572448079646941","","Indonesia"
"Tue Nov 28 12:45:01 +0000 2023","1729481522884010471","FAKKKK MURAH COK YOASOBI qlhdakgdakfxdwlgdwlhaxllyadxlyx https://t.co/AglgID08ep","0","1","0","0","in","977445899361124352","1729481522884010471","Yerwonie","https://twitter.com/Yerwonie/status/1729481522884010471","https://pbs.twimg.com/media/GABaRo6b0AAfzn3.jpg","Tokyo-to, Japan"
"Thu Nov 30 09:37:08 +0000 2023","1730159012816322822","@bintiodinson EEEHHH MURAH KALII YOASOBI😭😭","0","1","0","0","in","2582489030","1730088744861229188","hknaamatata","https://twitter.com/hknaamatata/status/1730159012816322822","",""
"Sat Nov 25 05:30:22 +0000 2023","1728284973986369553","Rekomendasi Sepatu Running Murah Di Kantong!  Wajib cek disini🌟 Save Aja Dulu  CO nya Belakangan!  -A thread-  Tag: #zonauang Rebecca Prof. Dr. Petrus R. Golose Jungpal FIFA #SongKang Mendung Hari Sabtu Papua Firli Nanami YOASOBI https://t.co/q1g9YphBe8","1","1","1","2","in","1546761619102789632","1728284973986369553","Skyr2023","https://twitter.com/Skyr2023/status/1728284973986369553","https://pbs.twimg.com/media/F_waAYmbQAA1wAi.jpg",""
"Wed Nov 29 03:00:46 +0000 2023","1729696879565266996","yoasobi konser di jakarta murah amat tiketnya jir","0","1","0","0","in","748812593796485120","1729696879565266996","ijairpsamid","https://twitter.com/ijairpsamid/status/1729696879565266996","","Indonesia"
"Tue Nov 28 12:20:33 +0000 2023","1729475362470629581","@pentiljimin MURAH BFT BGT BGT BGT BUAT SEKELAS YOASOBI😭😭😭","0","1","0","0","in","1119048265834516480","1729471153402777937","vonpjm","https://twitter.com/vonpjm/status/1729475362470629581","","20★彡"
"Tue Nov 28 13:52:28 +0000 2023","1729498493751120139","Yoasobi jkt murah bgt cuy","0","0","0","0","in","1333880370853416961","1729498493751120139","dalse6no","https://twitter.com/dalse6no/status/1729498493751120139","","he/him"
"Tue Nov 28 14:06:53 +0000 2023","1729502123224695017","Jujur tiket Yoasobi ini ga mahal bgt. Emg gwnya aja yg terlalu miskin😭 https://t.co/JztdQnaoo0","0","0","0","0","in","1371386057216860164","1729502123224695017","cristhgrande","https://twitter.com/cristhgrande/status/1729502123224695017","https://pbs.twimg.com/media/GABtA6hXsAAWPa6.jpg","west side"
"Tue Nov 28 12:14:34 +0000 2023","1729473859903160658","Bjirrrr ini yoasobi pricelist nya murah amat takut ga kedapetan 😫😫 https://t.co/V68l1g8LmV","0","1","0","0","in","1409208866621980674","1729473859903160658","hoshiigumi","https://twitter.com/hoshiigumi/status/1729473859903160658","https://pbs.twimg.com/media/GABTTmnaQAATAv8.jpg",""
"Tue Nov 28 12:49:28 +0000 2023","1729482639193555451","Ini untuk ukuran Yoasobi yang punya fanbase gede dan casual listener yang banyak dari Indonesia termasuk murah jirrrrrr tapi kenapa harus di tanggal 16 pas weekday mana ticketingnya hari Jumat fak kata gua teh😭😭 https://t.co/75G4xq7Xro","0","3","0","0","in","427058399","1729482639193555451","Topekhanbeondeo","https://twitter.com/Topekhanbeondeo/status/1729482639193555451","https://pbs.twimg.com/media/GABbSMaWIAAn0AU.jpg",""
"Tue Nov 28 13:32:36 +0000 2023","1729493496275599762","KOK MURAH SIH YOASOBI jd pengen","0","1","0","0","in","396088613","1729493496275599762","softdragontofu","https://twitter.com/softdragontofu/status/1729493496275599762","","ID"
"Tue Nov 28 15:27:07 +0000 2023","1729522315166441861","yoasobi murah  manifesting eve juga murah","0","0","0","0","in","1135100416201375744","1729522315166441861","hareiona","https://twitter.com/hareiona/status/1729522315166441861","","any prns / 18↑"
"Tue Nov 28 12:29:32 +0000 2023","1729477624240746627","WEH!! Price list Yoasobi udah keluar! Ini terbilang murah nggak sihhh😆 tapi 1 Desember Jumat besok banget banget nihhhhhh?!!!😭 https://t.co/6D7sySod91","0","1","0","0","in","1352998625178128384","1729477624240746627","Sherrry_9712","https://twitter.com/Sherrry_9712/status/1729477624240746627","https://pbs.twimg.com/media/GABWuoobkAArOs7.jpg",""
"Thu Nov 30 13:58:36 +0000 2023","1730224816492277919","pen nonton yoasobi tapi mahal juga anjg","1","0","0","0","in","1295239714891423744","1730224816492277919","rafariin","https://twitter.com/rafariin/status/1730224816492277919","",""
